(0.0356534,0.0117623)
(0.039442,0.0105779)
(0.033341,0.00121738)
(0.0412601,0.0137827)
(0.0302621,0.00621248)
(0.034681,0.00560856)
(0.0271626,0.018928)
(0.0298956,0.0149373)
(0.0335741,0.0101302)
(0.0337238,0.00898906)
(0.0430486,0.0131815)
(0.0327981,0.00784892)
(0.0446318,0.0128379)
(0.0504981,0.0125051)
(0.0301267,0.0146569)
(0.0345157,0.0062165)
(0.0316953,0.0182693)
(0.0417463,0.0131762)
(0.0304695,0.00908799)
(0.0407483,0.0169884)
(0.043055,0.0159709)
(0.0373566,0.0170657)
(0.0393491,0.00456416)
(0.0288659,0.00584418)
(0.0299628,0.0102017)
(0.0352886,0.0123054)
(0.0381564,0.0221312)
(0.0356541,0.0024415)
(0.0324112,0.0130829)
(0.0356459,0.0153913)
(0.032745,0.0146557)
(0.036533,0.0105341)
(0.0422273,0.00976666)
(0.0349063,0.00845821)
(0.0326399,0.0170304)
(0.0354368,0.0210384)
(0.0431504,0.0195269)
(0.040442,0.0165935)
(0.0383695,0.0166807)
(0.0421247,0.0213768)
(0.0372612,0.0135638)
(0.0280772,0.0211857)
(0.039733,0.0178356)
(0.0421243,0.0195936)
(0.0403142,0.0151253)
(0.0296121,0.0164851)
(0.0341552,0.0193791)
(0.0306688,0.0201805)
(0.0390255,0.0177809)
(0.0441164,0.014517)
(0.0387423,0.0162692)
(0.033759,0.0104129)
(0.0443191,0.0254622)
(0.0385484,0.0150175)
(0.0361375,0.0153003)
(0.0392158,0.014109)
(0.0404531,0.0115266)
(0.0386093,0.0234936)
(0.0352924,0.0198211)
(0.0331329,0.0189573)
(0.032152,0.0270354)
(0.0359713,0.0170291)
(0.0325944,0.0167623)
(0.0344463,0.0215566)
(0.0256996,0.0277589)
(0.0399292,0.025458)
(0.0306373,0.0220544)
(0.030456,0.0152873)
(0.0354175,0.0197815)
(0.0425003,0.0248101)
(0.0370339,0.022263)
(0.0351821,0.0181775)
(0.0426113,0.0223162)
(0.0374498,0.0243113)
(0.0406895,0.0173019)
(0.0336081,0.015155)
(0.0355895,0.0176025)
(0.0346156,0.0324681)
(0.0400059,0.0209031)
(0.0379672,0.0251489)
(0.0338631,0.0285528)
(0.0338946,0.0272264)
(0.0348956,0.0175113)
(0.0430027,0.0201886)
(0.0372465,0.022084)
(0.0392054,0.0283307)
(0.0364787,0.0236336)
(0.0367646,0.0211373)
(0.0348235,0.0211305)
(0.0395227,0.0267356)
(0.0343443,0.0244844)
(0.0309615,0.0193364)
(0.027849,0.0285927)
(0.0359145,0.0235945)
(0.0183835,0.0289866)
(0.0464706,0.0227183)
(0.0417808,0.0251845)
(0.0337782,0.0173733)
(0.036891,0.0222117)
(0.0307009,0.0279423)
(0.0426315,0.0212211)
(0.0359418,0.0245175)
(0.0331926,0.0194689)
(0.0364955,0.0206505)
(0.0311984,0.0207807)
(0.0321384,0.0198593)
(0.0405189,0.0238843)
(0.0386995,0.0284206)
(0.0458895,0.029377)
(0.0380866,0.0268117)
(0.0350008,0.0277471)
(0.0347642,0.0304511)
(0.0349195,0.0218684)
(0.0437536,0.0345372)
(0.0343038,0.0297092)
(0.0315023,0.0307006)
(0.0364217,0.0261297)
(0.0326871,0.0301998)
(0.0298182,0.0350068)
(0.0354541,0.0304302)
(0.0289089,0.0295865)
(0.0340086,0.0235277)
(0.0375577,0.0228209)
(0.0341578,0.0350644)
(0.0400184,0.0261992)
(0.0334396,0.0273751)
(0.0400977,0.0282837)
(0.0405063,0.0273202)
(0.0305553,0.0344017)
(0.0292724,0.0294091)
(0.0322958,0.0264929)
(0.0357701,0.0283581)
(0.0312976,0.0322572)
(0.0361069,0.029622)
(0.0373123,0.0318394)
(0.0288873,0.0333488)
(0.0372975,0.0314649)
(0.0388105,0.0399474)
(0.0391245,0.0376742)
(0.0354165,0.0280569)
(0.0391556,0.0378614)
(0.0398115,0.0270984)
(0.0412373,0.0323797)
(0.0345467,0.0342736)
(0.0347285,0.0319333)
(0.0356738,0.0402428)
(0.0335747,0.0384805)
(0.0322653,0.03545)
(0.0397393,0.0342191)
(0.0355612,0.0311236)
(0.0347429,0.0333994)
(0.0319573,0.025927)
(0.0335293,0.0303112)
(0.0311287,0.0340832)
(0.0308049,0.0379281)
(0.0381331,0.0305247)
(0.040084,0.0320897)
(0.0418081,0.0323401)
(0.0285965,0.0388266)
(0.0268269,0.034607)
(0.0389001,0.0372067)
(0.0373446,0.0350488)
(0.0388249,0.0366379)
(0.0376629,0.0423326)
(0.0415967,0.0319504)
(0.0434052,0.0323013)
(0.0406444,0.0362623)
(0.0225823,0.041986)
(0.0298786,0.0414894)
(0.0281858,0.0447196)
(0.0334015,0.0407715)
(0.0299394,0.0446218)
(0.0384798,0.0385468)
(0.0378981,0.0387936)
(0.03549,0.035638)
(0.0280946,0.0422364)
(0.0333963,0.0409713)
(0.0290446,0.0462785)
(0.0341691,0.0460642)
(0.0307644,0.0386403)
(0.0359078,0.05042)
(0.0319723,0.0387576)
(0.0324692,0.0362979)
(0.0335743,0.0421732)
(0.0319977,0.0448298)
(0.0402164,0.0418804)
(0.037197,0.0483031)
(0.0319071,0.0350189)
(0.0258162,0.050159)
(0.0397549,0.0475039)
(0.0334394,0.0436406)
(0.0377892,0.0470178)
(0.0310574,0.0480282)
(0.0422835,0.0499739)
(0.0295374,0.0489249)
(0.023658,0.0457278)
(0.0398824,0.0489523)
(0.0316129,0.0482598)
(0.0301468,0.0430106)
(0.0387124,0.0451539)
(0.0319319,0.0493728)
(0.0446895,0.045008)
(0.0262997,0.0600744)
(0.035,0.0499736)
(0.0429912,0.0558115)
(0.0279082,0.0472724)
(0.0371775,0.0460194)
(0.0318885,0.0568522)
(0.0354339,0.0561711)
(0.0441052,0.0753946)
(0.0200556,0.0299192)
(0.0180123,0.0443938)
(0.027859,0.0468324)
(0.0275461,0.0460357)
(0.0332468,0.0519553)
(0.0290189,0.060163)
(-0.00262005,0.078783)
(0.0530776,0.0291567)
(0.0223632,0.0573841)
(0.0338808,0.0587338)
(0.0255366,0.0532825)
(0.0272226,0.0582517)
(0.0281557,0.049465)
(0.0342223,0.0763637)
(0.0326494,0.0466627)
(0.0330774,0.0505946)
(0.0297386,0.049566)
(0.0381236,0.0488254)
(0.0370582,0.0520931)
(0.0289837,0.0536128)
(0.0326406,0.0620049)
(0.0297727,0.058651)
(0.0310146,0.0586442)
(0.0236182,0.0547218)
(0.0364244,0.061361)
(0.0370213,0.0637042)
(0.0475983,0.0528937)
(0.0219753,0.0494695)
(0.0316685,0.0547359)
(0.0315144,0.0527203)
(0.0469716,0.0623979)
(0.0289996,0.0371827)
(0.0344421,0.0619292)
(0.0582817,0.0889389)
(0.00743601,0.0322752)
(0.0262986,0.0442023)
(0.0147765,0.0490926)
(0.0180526,0.0609997)
(0.031209,0.0698541)
(0.0567623,0.0261249)
(0.0243999,0.0526244)
(0.0242262,0.0486229)
(0.0312909,0.0533343)
(0.0329123,0.0612447)
(0.028233,0.0713136)
(0.0255793,0.050059)
(0.0430567,0.0483028)
(0.0260681,0.0710366)
(0.0243229,0.0600145)
(0.0205421,0.0629076)
(0.0266377,0.0657105)
(0.0290324,0.0664919)
(0.0245668,0.0563233)
(0.0214479,0.0500213)
(0.0092097,0.0644094)
(0.0450321,0.0821005)
(0.0284078,0.0811153)
(0.0361252,0.0793006)
(0.0185612,0.0756182)
(0.0295837,0.0774287)
(0.0404211,0.0751311)
(0.0307496,0.0733329)
(0.00291719,0.0984701)
(0.0227222,0.0693923)
(0.0260985,0.0834932)
(0.0306853,0.0813811)
(0.0234466,0.0810366)
(0.0457125,0.0718069)
(0.0322717,0.0674307)
(0.0351805,0.0658279)
(0.036802,0.127714)
(0.0228767,0.0830383)
(0.0314061,0.0973585)
(0.0401299,0.0762569)
(0.0223603,0.0841425)
(0.0275674,0.0847942)
(0.0266906,0.0815447)
(0.0276686,0.0723258)
(0.0139473,0.103708)
(0.0252423,0.0964376)
(0.0292396,0.064915)
(0.0293851,0.0797246)
(0.0341876,0.0859056)
(0.0261313,0.0925871)
(0.0301918,0.077693)
(0.0242571,0.0754135)
(0.0176578,0.0940427)
(0.0172346,0.107258)
(0.0137948,0.100203)
(0.0131586,0.0925658)
(0.0281304,0.0840421)
(0.014106,0.0929647)
(-0.0160485,0.0888767)
(0.0432414,0.0911974)
(0.0267189,0.101077)
(0.0430696,0.0865853)
(0.0410627,0.102685)
(0.0615419,0.0735987)
(-0.0462293,0.12384)
(0.132649,0.123668)
(0.0547074,0.0859215)
(0.0629422,0.10345)
(0.0149128,0.115723)
(0.0310518,0.130768)
(0.0115493,0.0948304)
(0.00242665,0.0818157)
(0.000854652,0.0910256)
(0.0149376,0.134145)
(5.19074e-05,0.113747)
(0.0645993,0.144297)
(0.0333017,0.127005)
(0.0379732,0.141888)
(-0.00309662,0.103842)
(-0.00929774,0.0967806)
(0.0184012,0.121487)
(0.00453513,0.137144)
(0.0367645,0.144113)
(-0.00418399,0.139198)
(0.0293667,0.10799)
(0.00613886,0.110139)
(0.00218266,0.10223)
(-0.0170146,0.11121)
(-0.041508,0.0900955)
(0.0721369,0.114079)
(0.0539845,0.131483)
(0.054873,0.0346324)
(-0.00831142,0.162601)
(0.0340796,0.116667)
(-0.0137577,0.166536)
(0.0328517,0.151993)
(0.103327,0.141673)
(-0.0773181,0.128078)
(0.0146955,0.147259)
(0.0354758,0.103103)
(0.144624,-0.0472022)
(-0.0187159,0.117356)
(0.0252188,0.164634)
(-0.0701951,0.13205)
(-0.171894,0.0662332)
(0.0787148,0.0459012)
(-0.0391593,0.267597)
(-0.0103825,0.19971)
(-0.0254431,0.291171)
(-0.0945979,0.0983025)
(-0.0113959,0.141652)
(-0.0437866,0.166837)
(-0.155811,0.280092)
(0.0231513,0.136448)
(0.00589163,0.134608)
(0.104911,0.175408)
